routeid,nodeid,nodeno,nodeord,nodenm,gpslati,gpslong
GGB239000135,GGB222000190,23513,52,천마산휴게소.한누리요양병원,37.65405,127.2744
GGB239000135,GGB222000189,23506,53,경성아파트,37.65355,127.2713667
GGB239000135,GGB277102434,,54,마치터널(미정차),37.65545,127.26155
GGB239000135,GGB222000188,23503,55,효성해링턴플레이스.구룡터,37.6552,127.2549667
GGB239000135,GGB222000746,23794,56,두산알프하임입구,37.6534,127.2522667
GGB239000135,GGB222001310,23920,57,평내호평역,37.6528333,127.2443667
GGB239000135,GGB222000322,23460,58,평내농협.평내초교.대명루첸,37.6498167,127.2368333
GGB239000135,GGB222000321,23456,59,평내동주민센터.남양주우체국,37.6483667,127.2353167
GGB239000135,GGB222000320,23449,60,평내문화촌마을,37.646,127.2327167
GGB239000135,GGB277102476,,61,돌팍교차로(미정차),37.6377167,127.22495
GGB239000135,GGB222000317,23418,62,남양주시청,37.63535,127.2172167
GGB239000135,GGB222000315,23388,63,금곡동구종점,37.63405,127.2105
GGB239000135,GGB222000314,23360,64,양병원.이석영광장.남양주고용복지플러스센터,37.6332,127.2054667
GGB239000135,GGB222000312,23343,65,금곡동주민센터.인정프린스.남양주시자원봉사센터,37.6328167,127.2018333
GGB239000135,GGB277104344,,66,금곡동(미정차),37.6321667,127.196
GGB239000135,GGB222000310,23256,67,진안사거리,37.62395,127.18745
GGB239000135,GGB277104345,,68,양정동사거리(미정차),37.6173167,127.1809167
GGB239000135,GGB222000726,23808,69,남양주남부경찰서.남양주제2청사.보건소.교육지원청,37.6123167,127.1707
GGB239000135,GGB222000659,23145,70,다산2동주민센터.양정초.한화아파트(중),37.61075,127.16695
GGB239000135,GGB222001321,23929,71,도농역.동화중고교.다산플루리움(중),37.6083833,127.1620333
GGB239000135,GGB222001319,23931,72,가운휴먼시아.다산효성해링턴타워.새마을금고다산본점(중),37.6054333,127.1561833
GGB239000135,GGB277104247,,73,왕숙교(미정차),37.6043,127.1494
GGB239000135,GGB221000239,22231,74,롯데백화점.구리역입구(청량리.인창동방면)(중),37.6024167,127.1442167
GGB239000135,GGB221000241,22235,75,돌다리.구리전통시장(중),37.6005167,127.1387
GGB239000135,GGB221000243,22233,76,한양대구리병원(중),37.6007167,127.1336333
GGB239000135,GGB221000245,22232,77,교문사거리(중),37.6009167,127.1290167
GGB239000135,GGB221000247,22228,78,딸기원(중),37.6006333,127.1200167
GGB239000135,GGB106000428,,79,동부제일병원.망우리공원(중),37.6004667,127.1087833
GGB239000135,GGB106000431,76149,80,금란교회,37.6005,127.1039333
GGB239000135,GGB106000433,,81,우림시장.망우사거리(중),37.5995333,127.09875
GGB239000135,GGB106000434,76147,82,망우역.망우지구대,37.5988667,127.0956
GGB239000135,GGB106000001,,83,망우역(중),37.5978333,127.0911167
GGB239000135,GGB106000003,,84,상봉역.중랑우체국(중),37.59595,127.08375
GGB239000135,GGB106000005,,85,중랑역.동부시장(중),37.5940167,127.0761333
GGB239000135,GGB105000009,,86,중랑교(중),37.5917333,127.0676833
GGB239000135,GGB105000011,,87,삼육서울병원(중),37.5897,127.0606667
GGB239000135,GGB105000013,,88,시조사삼거리(중),37.5886333,127.0570167
GGB239000135,GGB105000211,,89,청랑리한신아파트.청량사입구,37.58675,127.0475667
GGB239000135,GGB105000199,,90,현대코아,37.5815,127.0446667
GGB239000135,GGB105000016,,91,청량리역환승센터(1번승강장),37.5803333,127.0460167
GGB239000135,GGB105000028,,92,청량리미주상가앞,37.58185,127.0476333
GGB239000135,GGB105000030,75015,93,서울성심병원,37.58465,127.05085
GGB239000135,GGB105000012,,94,삼육서울병원(중),37.5899833,127.0620333
GGB239000135,GGB105000010,,95,중랑교(중),37.5914167,127.0669
GGB239000135,GGB106000006,,96,중랑역.동부시장(중),37.5936167,127.0751
GGB239000135,GGB106000004,,97,상봉역.중랑우체국(중),37.5956167,127.0828833
GGB239000135,GGB106000002,,98,망우역(중),37.5975167,127.09035
GGB239000135,GGB106000435,,99,망우역.망우지구대(중),37.59855,127.09485
GGB239000135,GGB106000432,,100,우림시장.망우사거리(중),37.5992333,127.0979167
GGB239000135,GGB106000430,,101,금란교회(중),37.6003167,127.1032
GGB239000135,GGB106000429,,102,동부제일병원.망우리공원(중),37.6004333,127.10765
GGB239000135,GGB221000248,22236,103,딸기원(중),37.6005,127.11965
GGB239000135,GGB221000246,22229,104,교문사거리(중),37.6008333,127.1285667
GGB239000135,GGB221000244,22227,105,한양대구리병원.새마을금고(중),37.6006333,127.1331333
GGB239000135,GGB221000242,22234,106,돌다리.구리전통시장(중),37.6004333,127.1384
GGB239000135,GGB221000240,22230,107,롯데백화점.구리역입구(중),37.6019,127.14335
GGB239000135,GGB277104248,,108,왕숙교(미정차),37.6040167,127.1495167
GGB239000135,GGB222001318,23927,109,가운휴먼시아.다산효성해링턴타워.새마을금고다산본점(중),37.6051167,127.15575
GGB239000135,GGB222001320,23925,110,도농역.동화중고교.다산플루리움(중),37.60785,127.1612333
GGB239000135,GGB222000724,23804,111,다산2동주민센터.양정초.한화아파트(중),37.6104333,127.1664
GGB239000135,GGB222000727,23812,112,남양주남부경찰서.남양주제2청사.보건소.교육지원청,37.6120833,127.171
GGB239000135,GGB222000336,23257,113,진안사거리,37.6237667,127.1875833
GGB239000135,GGB277101907,,114,금곡동(미정차),37.6319167,127.196
GGB239000135,GGB222001282,49178,115,금곡동주민센터.인정프린스.남양주시자원봉사센터,37.6326667,127.2023333
GGB239000135,GGB222000333,49177,116,홍유릉.이석영광장.남양주고용복지플러스센터,37.63305,127.2059167
GGB239000135,GGB222000332,49180,117,홍유능후문앞,37.6339167,127.2107333
GGB239000135,GGB222000331,23402,118,금곡중고등학교,37.6346333,127.2132
GGB239000135,GGB222000330,23412,119,남양주시청,37.63495,127.2163167
GGB239000135,GGB222000327,23750,120,평내상업지구,37.6462333,127.2338
GGB239000135,GGB222000326,23455,121,평내동주민센터.남양주우체국,37.64845,127.2357
GGB239000135,GGB222000325,23457,122,평내농협.평내초교.대명루첸,37.6498167,127.2372167
GGB239000135,GGB222001309,23915,123,평내호평역,37.6525167,127.2446667
GGB239000135,GGB222001478,23793,124,두산알프하임입구,37.6531,127.2522333
GGB239000135,GGB222000201,23502,125,구룡터.효성해링턴플레이스,37.65505,127.2552167
GGB239000135,GGB222000200,23507,126,경성아파트,37.65335,127.27175
GGB239000135,GGB222000199,23512,127,천마산휴게소.한누리요양병원,37.6539,127.2746667
GGB239000135,GGB222000198,23528,128,마석가구공단.천마산스키장입구,37.6567833,127.2831167
GGB239000135,GGB222000196,23543,129,남양주세무서.천마산수련장,37.6560833,127.29075
GGB239000135,GGB222000195,23551,130,삼신아파트,37.6534333,127.29525
GGB239000135,GGB222000744,49123,131,보학마을.라온프라이빗아파트,37.65255,127.2974
GGB239000135,GGB222000743,23602,132,금강주택,37.65275,127.3031833
GGB239000135,GGB222000013,23619,133,청소년도움센터,37.65235,127.30695
GGB239000135,GGB222000742,23632,134,마석역,37.652,127.3121167
GGB239000135,GGB222000034,23645,135,모란공원.마석그랜드힐아파트,37.6513667,127.3220667
GGB239000135,GGB222000033,23664,136,지현마을.남양주고등학교.화도동부출장소,37.6536167,127.3290833
GGB239000135,GGB222000032,23666,137,화광중학교,37.65595,127.3362167
GGB239000135,GGB222000822,49728,138,월산지구부영1.2단지입구,37.65675,127.3415833
GGB239000135,GGB222000031,23669,139,답내초교입구,37.6580833,127.3485833
GGB239000135,GGB222000030,23670,140,화도낚시터.돌고개,37.6598667,127.35485
GGB239000135,GGB222000028,49187,141,진벌마을,37.6625167,127.3647167
GGB239000135,GGB222000025,23682,142,구암동산,37.6700833,127.3741
GGB239000135,GGB222000024,23684,143,외구운마을,37.6734333,127.3743667
GGB239000135,GGB239000216,44033,144,대성리MT장,37.6813333,127.3779333
GGB239000135,GGB239000215,44038,145,대성리역,37.6842333,127.3787333
GGB239000135,GGB239000214,44040,146,채석장,37.69035,127.3809167
GGB239000135,GGB239000507,44042,147,원대성리,37.6965833,127.3838667
GGB239000135,GGB239000213,44050,148,중앙기도원,37.7092,127.39435
GGB239000135,GGB239000535,44053,149,한얼산기도원,37.7196667,127.4030667
GGB239000135,GGB239000212,44063,150,대성1리,37.72435,127.4083667
GGB239000135,GGB239000536,44064,151,팔각정,37.7289667,127.40905
GGB239000135,GGB239000537,44065,152,청평고등학교.청수아파트,37.7323667,127.4100167
GGB239000135,GGB239000211,44073,153,삼거리.시장,37.7358167,127.4155833
GGB239000135,GGB239000528,44074,154,청평농협,37.7367167,127.4178333
GGB239000135,GGB239000738,44702,155,청평터미널,37.73825,127.4206833
GGB239000135,GGB239000209,44082,156,청평중학교,37.7424833,127.4242333
GGB239000135,GGB239000244,44088,157,검문소,37.7482167,127.4298
GGB239000135,GGB239000243,44095,158,유답촌,37.7585,127.437
GGB239000135,GGB239000242,44101,159,수리재입구,37.768,127.4474333
GGB239000135,GGB239000241,44107,160,상천역입구,37.7726,127.4529667
GGB239000135,GGB239000240,44113,161,삼봉터,37.7749833,127.45975
GGB239000135,GGB239000239,44115,162,초옥동,37.77915,127.4644333
GGB239000135,GGB239000238,44122,163,상색리,37.79615,127.4795167
GGB239000135,GGB239000696,44703,164,두밀리입구,37.80235,127.4860833
GGB239000135,GGB239000598,44147,165,남이오거리,37.8199,127.5130167
GGB239000135,GGB239000282,44613,166,가평터미널,37.8246333,127.5153333
GGB239000135,GGB239000301,44142,167,보건소,37.8337,127.5115
GGB239000135,GGB239000558,44408,168,읍내10리,37.8386333,127.5072333
GGB239000135,GGB239000430,44133,169,계량리,37.8406167,127.5065333
GGB239000135,GGB239000431,44130,170,엽광촌,37.8470667,127.50605
GGB239000135,GGB239000434,44152,171,마장초교,37.8583833,127.5161
GGB239000135,GGB239000436,44157,172,등무터,37.87385,127.5232333
GGB239000135,GGB239000096,44158,173,정미소,37.8763833,127.52835
GGB239000135,GGB239000438,44168,174,목동초등학교,37.8800167,127.54625
GGB239000135,GGB239000270,44170,175,목동터미널,37.8868667,127.5489833
GGB239000138,GGB239000687,44173,1,현리터미널,37.8178,127.3484833
GGB239000138,GGB239000195,44016,2,조종중고교앞,37.8143833,127.3498667
GGB239000138,GGB239000963,44963,3,조종면사무소,37.8172667,127.3537333
GGB239000138,GGB239001003,66004,4,보송볼링장,37.8196,127.3506
GGB239000138,GGB239000992,44992,5,현7리마을회관,37.822,127.3498833
GGB239000138,GGB239000471,44735,6,신상3리회관,37.8356,127.3367333
GGB239000138,GGB239000977,44977,7,여단앞,37.8341833,127.34455
GGB239000138,GGB239000133,44638,8,신상1리회관,37.8387333,127.35345
GGB239000138,GGB239000666,44434,9,신상교.산월랑입구,37.84425,127.35615
GGB239000138,GGB239000968,44968,10,산월랑삼거리,37.8470333,127.34815
GGB239000138,GGB239000113,44257,11,산월랑종점,37.84695,127.3428667
GGB239000138,GGB239000132,44450,12,신상2리회관,37.8477833,127.35545
GGB239000138,GGB239000472,44370,13,양추,37.8524333,127.3560833
GGB239000138,GGB239000131,44244,14,아래석거리,37.8579667,127.3559333
GGB239000138,GGB239000130,44245,15,만나교회,37.8606,127.3504167
GGB239000138,GGB239000473,44369,16,운악산.현등사입구,37.8645833,127.3502167
GGB239000138,GGB239000474,44368,17,와곡,37.868,127.3546167
GGB239000138,GGB239000475,44536,18,노체.꽃동네입구,37.8744,127.3577667
GGB239000138,GGB239000900,44048,19,꽃동네,37.8832667,127.3557167
GGB239000138,GGB239000129,44246,20,노체2교앞,37.8793167,127.3600167
GGB239000138,GGB239000128,44451,21,구운악분교,37.8816333,127.3621333
GGB239000138,GGB239000127,44247,22,우무골,37.88655,127.3652667
GGB239000138,GGB239000476,44367,23,행정마을,37.8962,127.369
GGB239000138,GGB239000126,44248,24,상판리회관,37.9013833,127.3729333
GGB239000138,GGB239000824,44793,25,절골,37.90285,127.3758167
GGB239000138,GGB239000477,44366,26,샘말,37.90505,127.3794333
GGB239000138,GGB239000825,44398,27,새번동,37.91095,127.3821667
GGB239000138,GGB239000125,44249,28,장재울,37.9135167,127.38325
GGB239000138,GGB239000828,44420,29,보아귀골,37.9152333,127.388
GGB239000138,GGB239000124,44452,30,다락터,37.9195,127.3905667
GGB239000138,GGB239000123,44047,31,귀목종점,37.9225667,127.3933833
GGB239000138,GGB239000478,44535,32,다락터,37.91955,127.3904167
GGB239000138,GGB239000827,44722,33,보아귀골,37.9152667,127.3879167
GGB239000138,GGB239000479,44365,34,장재울,37.9136167,127.3834833
GGB239000138,GGB239000826,44202,35,새번동,37.911,127.3820333
GGB239000138,GGB239000122,44250,36,샘말,37.9050833,127.3793667
GGB239000138,GGB239000823,44643,37,절골,37.9028833,127.37575
GGB239000138,GGB239000480,44534,38,상판리회관,37.9014167,127.3728333
GGB239000138,GGB239000121,44251,39,행정마을,37.8962167,127.3689333
GGB239000138,GGB239000481,44364,40,우목골(현리방면),37.8866167,127.3652667
GGB239000138,GGB239000120,44453,41,구운악분교,37.88155,127.3619833
GGB239000138,GGB239000482,44363,42,노체2교앞,37.8794167,127.3599833
GGB239000138,GGB239000900,44048,43,꽃동네,37.8832667,127.3557167
GGB239000138,GGB239000119,44252,44,노체삼거리,37.8743667,127.3576333
GGB239000138,GGB239000118,44253,45,운악산.현등사입구,37.8679833,127.3545
GGB239000138,GGB239000117,44254,46,운악산입구,37.8646,127.3500833
GGB239000138,GGB239000483,44533,47,만나교회,37.8605833,127.3503167
GGB239000138,GGB239000484,44362,48,아래석거리,37.85795,127.3557833
GGB239000138,GGB239000116,44454,49,양추,37.8524167,127.3559833
GGB239000138,GGB239000485,44361,50,신상2리회관,37.8479167,127.3553833
GGB239000138,GGB239000113,44257,51,산월랑종점,37.84695,127.3428667
GGB239000138,GGB239000971,44971,52,산월랑삼거리,37.8469667,127.34815
GGB239000138,GGB239000667,44433,53,신상교.산월랑입구,37.8442167,127.35605
GGB239000138,GGB239000486,44532,54,신상1리회관,37.8386667,127.3532667
GGB239000138,GGB239000978,44978,55,여단앞,37.8345833,127.3447167
GGB239000138,GGB239000471,44735,56,신상3리회관,37.8356,127.3367333
GGB239000138,GGB239000991,44991,57,현7리마을회관,37.8218667,127.34985
GGB239000138,GGB239001002,66003,58,보송볼링장,37.8198,127.3504
GGB239000138,GGB239000964,44964,59,조종면사무소,37.8174667,127.3536333
GGB239000138,GGB239000198,44015,60,조종중고교앞,37.81425,127.35015
GGB239000138,GGB239000686,44174,61,현리터미널,37.8179333,127.3486167
GGB239000139,GGB239000282,44613,1,가평터미널,37.8246333,127.5153333
GGB239000139,GGB277102405,,2,가평터미널(미정차),37.8225667,127.5145667
GGB239000139,GGB239000335,44146,3,남이오거리,37.8201333,127.5128667
GGB239000139,GGB239000334,44136,4,사그막입구,37.817,127.5077833
GGB239000139,GGB239000236,44128,5,하색리,37.81175,127.4979833
GGB239000139,GGB239000235,44125,6,두밀리입구,37.80375,127.4870167
GGB239000139,GGB239000234,44578,7,벌태봉,37.8022,127.4853333
GGB239000139,GGB239000597,44123,8,상색리.포회촌,37.7967167,127.48015
GGB239000139,GGB239000233,44114,9,초옥동,37.7787667,127.4639833
GGB239000139,GGB239000232,44112,10,삼봉터,37.7746667,127.4584833
GGB239000139,GGB239000231,44106,11,상천역입구,37.7722167,127.4512667
GGB239000139,GGB239000230,44100,12,수리재입구,37.7680167,127.4472
GGB239000139,GGB239000229,44094,13,유답촌,37.75775,127.4363667
GGB239000139,GGB239000228,44092,14,하천리,37.7535667,127.4347167
GGB239000139,GGB239000227,44089,15,검문소,37.7494667,127.4306167
GGB239000139,GGB239000226,44083,16,청평중학교,37.7421167,127.4237
GGB239000139,GGB239000738,44702,17,청평터미널,37.73825,127.4206833
GGB239000139,GGB239000225,44075,18,청평농협,37.7367833,127.4176833
GGB239000139,GGB239000224,44071,19,시장입구,37.7359,127.4153667
GGB239000139,GGB239000876,44845,20,팔각정,37.7285,127.4090333
GGB239000139,GGB239000174,44062,21,신청평대교,37.7243833,127.4080333
GGB239000139,GGB277101855,,22,신청평대교(미정차),37.7199,127.4087
GGB239000139,GGB239000619,44081,23,발전소,37.7227167,127.4222167
GGB239000139,GGB239000253,44085,24,뽀루봉,37.7210333,127.4278333
GGB239000139,GGB239000620,44090,25,바하마,37.7192167,127.4324333
GGB239000139,GGB239000695,44718,26,해방촌,37.7148,127.4405167
GGB239000139,GGB239000694,44717,27,가래골,37.7110833,127.4449
GGB239000139,GGB239000392,44104,28,회곡리,37.70785,127.4491
GGB239000139,GGB239000391,44103,29,양지말,37.70485,127.4485833
GGB239000139,GGB239000390,44108,30,안골,37.7008167,127.45465
